return_id,order_item_id,request_date,days_since_purchase,receipt_flag,item_condition,return_reason,label
3541,9346,2024-07-11,7,1,new,Wrong item,ineligible
3542,13116,2024-02-16,40,0,new,Wrong item,ineligible
3543,3588,2024-08-31,45,1,new,Too small,ineligible
3544,12675,2025-09-06,22,1,new,Defective,eligible
3545,6733,2024-10-15,21,1,tried-on,Wrong item,eligible
3546,13523,2025-01-05,4,1,new,Defective,eligible
3547,8332,2024-10-07,57,1,tried-on,Too small,ineligible
3548,15573,2024-06-08,16,1,new,Changed mind,eligible
3549,3055,2024-11-22,15,1,tried-on,Too small,eligible
3550,1929,2024-01-30,12,1,new,Wrong item,eligible
3551,8955,2024-02-18,55,1,tried-on,Too small,ineligible
3552,1944,2024-12-04,53,1,tried-on,Wrong item,ineligible
3553,10657,2024-07-15,10,1,new,Changed mind,eligible
3554,10938,2025-02-04,28,1,worn,Too small,ineligible
3555,8400,2025-03-09,33,1,worn,Wrong item,ineligible
3556,8564,2025-09-10,42,0,new,No reason,ineligible
3557,9448,2024-11-27,2,1,tried-on,No reason,eligible
3558,13961,2024-04-20,19,1,new,Wrong item,eligible
3559,3226,2025-07-17,3,1,new,Changed mind,ineligible
3560,9538,2024-02-10,29,1,new,Defective,ineligible
3561,3176,2024-06-23,51,0,new,Wrong item,ineligible
3562,4601,2024-03-31,16,1,new,Defective,eligible
3563,12190,2024-01-17,39,1,tried-on,Too small,ineligible
3564,7510,2024-01-23,12,1,new,Too small,ineligible
3565,7874,2025-09-10,26,1,new,Defective,ineligible
3566,3255,2025-07-22,0,1,new,Wrong item,eligible
3567,15244,2025-05-21,52,1,tried-on,Too small,ineligible
3568,8733,2024-05-10,14,1,worn,Too small,ineligible
3569,8596,2024-08-16,23,1,tried-on,No reason,ineligible
3570,7593,2024-08-01,15,1,new,Too small,needs_review
3571,7264,2024-08-20,32,1,new,Changed mind,ineligible
3572,6213,2025-04-20,42,1,tried-on,Too large,ineligible
3573,14781,2024-03-17,27,1,new,Too large,eligible
3574,13082,2025-02-22,47,1,new,Changed mind,ineligible
3575,14784,2025-04-19,51,0,new,Wrong item,ineligible
3576,673,2024-11-15,11,1,new,Wrong item,ineligible
3577,11055,2025-06-22,8,1,new,Wrong item,eligible
3578,13654,2024-01-07,58,1,new,Changed mind,ineligible
3579,10281,2025-08-28,9,1,new,Too large,eligible
3580,3321,2024-06-30,3,1,new,Changed mind,eligible
3581,8461,2025-01-12,17,1,new,Too small,needs_review
3582,8031,2025-08-05,54,1,tried-on,Changed mind,ineligible
3583,2410,2024-03-23,14,1,new,Changed mind,eligible
3584,9894,2024-07-06,2,1,new,Too large,eligible
3585,10448,2024-01-21,50,1,new,Changed mind,ineligible
3586,14967,2025-03-13,32,1,tried-on,Too small,ineligible
3587,10612,2025-05-09,19,1,new,Too large,eligible
3588,6942,2024-06-03,39,1,tried-on,Too large,ineligible
3589,1589,2024-02-19,52,1,new,Too large,ineligible
3590,26,2024-11-17,18,1,new,Wrong item,needs_review
3591,11266,2025-03-01,60,1,new,Too small,ineligible
3592,10738,2025-06-12,56,1,new,Defective,eligible
3593,3439,2025-09-29,31,1,new,Defective,eligible
3594,7074,2024-04-23,38,1,new,Too large,eligible
3595,6891,2024-10-08,57,1,new,Wrong item,ineligible
3596,12291,2024-09-28,15,1,new,Defective,ineligible
3597,13104,2023-12-16,34,1,tried-on,No reason,needs_review
3598,10200,2024-06-24,58,1,tried-on,Too small,eligible
3599,7184,2025-08-27,17,1,new,Wrong item,needs_review
3600,10017,2023-11-10,0,1,new,Wrong item,eligible
3601,3861,2024-12-24,32,1,tried-on,No reason,needs_review
3602,13881,2024-11-28,26,1,new,Changed mind,eligible
3603,1454,2024-03-20,49,1,tried-on,No reason,ineligible
3604,14484,2024-01-20,30,1,new,Too large,ineligible
3605,9118,2025-01-02,38,1,new,Too small,ineligible
3606,91,2024-03-14,14,1,new,No reason,eligible
3607,5225,2024-07-19,0,1,new,Too large,eligible
3608,10595,2025-08-30,18,1,tried-on,No reason,eligible
3609,7028,2025-08-17,7,1,new,Changed mind,eligible
3610,8647,2024-02-25,25,1,new,Wrong item,ineligible
3611,7211,2024-04-24,48,1,new,Wrong item,ineligible
3612,3432,2024-06-14,18,1,new,Wrong item,eligible
3613,14076,2025-03-13,54,1,new,Wrong item,ineligible
3614,5583,2025-05-22,54,0,new,Too small,needs_review
3615,2152,2025-02-03,16,1,new,Defective,ineligible
3616,11601,2025-11-16,55,1,new,Defective,ineligible
3617,12583,2024-05-06,55,0,worn,Wrong item,ineligible
3618,14391,2024-06-08,27,1,new,No reason,eligible
3619,9236,2024-11-26,38,1,new,Too small,ineligible
3620,14540,2025-06-30,11,0,damaged,Defective,ineligible
3621,11063,2024-02-01,49,1,tried-on,Too small,ineligible
3622,14699,2025-01-15,60,1,new,Too large,ineligible
3623,14732,2025-08-17,49,1,tried-on,Too large,ineligible
3624,15754,2025-06-16,20,1,tried-on,No reason,ineligible
3625,12727,2024-07-10,26,1,new,Too small,ineligible
3626,15083,2025-10-05,15,1,new,Defective,needs_review
3627,4351,2025-03-20,23,1,new,Wrong item,eligible
3628,11917,2025-11-17,45,1,worn,No reason,ineligible
3629,8288,2025-06-20,17,1,tried-on,Too large,eligible
3630,12783,2024-05-25,59,1,tried-on,No reason,ineligible
3631,6075,2024-06-14,43,1,tried-on,Too small,ineligible
3632,4409,2024-08-30,37,1,new,Changed mind,needs_review
3633,156,2025-07-24,48,1,new,Too small,ineligible
3634,2152,2025-02-16,29,1,tried-on,Too small,ineligible
3635,674,2023-12-06,26,1,new,Too small,eligible
3636,3829,2024-01-28,2,0,new,Too large,needs_review
3637,10527,2024-09-20,60,1,tried-on,No reason,ineligible
3638,2861,2024-03-19,24,1,tried-on,Changed mind,eligible
3639,7676,2024-04-27,4,1,tried-on,Wrong item,eligible
3640,9768,2023-11-28,19,1,new,Wrong item,eligible
3641,8488,2025-01-24,47,1,new,Defective,ineligible
3642,7185,2024-05-21,46,1,worn,Defective,ineligible
3643,11750,2024-01-26,42,0,new,Too small,needs_review
3644,8142,2025-10-22,18,1,tried-on,No reason,eligible
3645,5820,2024-12-23,49,1,new,Defective,ineligible
3646,10504,2025-03-19,52,1,new,Defective,ineligible
3647,11005,2023-11-15,1,1,new,Too large,eligible
3648,7384,2025-07-28,54,1,new,Wrong item,ineligible
3649,2543,2025-05-12,59,1,new,Changed mind,ineligible
3650,13536,2024-07-01,51,1,new,Wrong item,ineligible
3651,13381,2025-11-22,34,1,new,Defective,needs_review
3652,7241,2025-10-23,4,1,new,Changed mind,eligible
3653,8412,2024-01-27,22,1,tried-on,Wrong item,eligible
3654,1063,2025-01-08,11,0,new,Wrong item,needs_review
3655,1932,2025-11-03,51,1,new,No reason,eligible
3656,9407,2025-01-16,47,1,new,Too large,ineligible
3657,15584,2024-05-28,54,1,new,Changed mind,eligible
3658,1963,2024-01-03,6,1,new,Too large,eligible
3659,10156,2025-07-10,15,1,new,Changed mind,eligible
3660,4386,2025-02-25,41,1,new,Too small,ineligible
3661,14160,2024-11-19,57,1,tried-on,No reason,ineligible
3662,339,2024-09-17,1,1,new,Wrong item,ineligible
3663,13250,2025-06-14,30,1,new,Too small,ineligible
3664,10643,2024-09-08,60,1,damaged,No reason,ineligible
3665,13351,2024-01-02,52,1,tried-on,Wrong item,ineligible
3666,3929,2024-02-15,6,1,tried-on,Defective,eligible
3667,3232,2025-02-22,17,1,new,Changed mind,needs_review
3668,15806,2024-10-25,36,1,new,Too large,needs_review
3669,12520,2025-05-17,54,0,new,Changed mind,ineligible
3670,10333,2025-07-21,44,0,worn,Defective,ineligible
3671,6,2025-09-11,60,1,new,Too small,ineligible
3672,12715,2025-09-20,28,1,new,Changed mind,eligible
3673,8462,2025-01-24,29,1,new,No reason,ineligible
3674,3906,2024-11-01,25,1,new,Too large,ineligible
3675,7708,2024-10-01,55,1,new,No reason,ineligible
3676,7227,2025-11-01,4,1,new,Defective,eligible
3677,13059,2024-08-27,0,1,tried-on,Wrong item,eligible
3678,5110,2024-02-08,43,1,new,Too small,eligible
3679,13580,2025-08-26,16,1,new,Defective,needs_review
3680,232,2024-12-03,4,1,new,Changed mind,eligible
3681,13365,2025-11-28,50,1,tried-on,No reason,ineligible
3682,1071,2024-11-16,53,1,worn,Too small,ineligible
3683,5929,2025-10-13,16,1,new,No reason,eligible
3684,2453,2024-12-21,17,0,new,Wrong item,needs_review
3685,15103,2024-12-11,53,1,new,Too small,ineligible
3686,11792,2024-04-01,0,1,new,Too large,eligible
3687,12895,2025-02-28,37,1,new,Changed mind,needs_review
3688,3993,2025-06-23,45,1,new,Too small,eligible
3689,4825,2024-06-12,50,1,new,No reason,ineligible
3690,7043,2025-08-12,14,1,new,Wrong item,eligible
3691,14185,2025-05-08,13,1,new,Too large,eligible
3692,3044,2025-07-02,5,1,new,No reason,eligible
3693,1514,2025-04-13,41,0,tried-on,Too large,ineligible
3694,12434,2025-10-05,47,1,new,Too small,ineligible
3695,6857,2024-04-27,19,1,new,No reason,eligible
3696,5820,2024-12-28,54,1,new,Too small,ineligible
3697,2297,2024-12-30,59,1,worn,Wrong item,ineligible
3698,9302,2024-02-04,24,1,new,Defective,eligible
3699,4319,2024-06-03,6,1,tried-on,Too large,ineligible
3700,5850,2025-12-13,38,1,tried-on,No reason,ineligible
3701,11411,2024-10-29,41,1,tried-on,Too small,ineligible
3702,13535,2025-01-25,36,1,new,Wrong item,needs_review
3703,8616,2025-03-29,0,1,new,Too small,eligible
3704,4294,2024-07-17,50,0,new,Too large,ineligible
3705,6358,2024-03-09,18,1,new,Changed mind,needs_review
3706,3103,2024-09-09,30,1,new,No reason,ineligible
3707,2457,2025-03-21,35,1,new,No reason,needs_review
3708,15704,2025-08-31,13,0,new,Too small,needs_review
3709,13452,2024-04-11,60,1,new,Too small,ineligible
3710,11573,2024-09-11,20,0,tried-on,Too large,ineligible
3711,4441,2024-04-01,26,1,new,Changed mind,eligible
3712,4538,2025-04-10,6,1,new,Wrong item,eligible
3713,989,2025-07-08,59,1,new,Changed mind,eligible
3714,12915,2024-10-15,58,1,new,Too small,ineligible
3715,13841,2025-12-07,36,1,new,Defective,needs_review
3716,13209,2024-10-09,14,1,new,Wrong item,eligible
3717,3213,2024-02-14,3,1,new,No reason,eligible
3718,8991,2025-10-04,37,1,new,Too large,ineligible
3719,9882,2024-05-14,17,1,new,Wrong item,eligible
3720,1306,2024-10-12,56,1,new,No reason,ineligible
3721,158,2025-03-23,16,1,tried-on,No reason,eligible
3722,5924,2024-11-23,33,1,tried-on,Defective,ineligible
3723,11715,2025-01-02,20,1,tried-on,Too small,eligible
3724,5204,2024-01-21,47,1,new,Too small,ineligible
3725,12819,2025-11-03,51,1,new,No reason,ineligible
3726,3603,2024-08-20,12,1,new,No reason,ineligible
3727,12074,2024-08-08,23,1,new,Defective,eligible
3728,4880,2024-09-22,29,1,new,Too small,ineligible
3729,5659,2024-09-15,29,1,new,No reason,eligible
3730,13890,2025-05-21,15,1,tried-on,Too small,needs_review
3731,4389,2025-02-08,45,1,new,Defective,ineligible
3732,15320,2025-11-27,44,1,new,Too large,ineligible
3733,476,2025-02-09,12,1,damaged,No reason,ineligible
3734,2975,2024-09-09,45,1,tried-on,No reason,ineligible
3735,6379,2024-12-21,6,1,tried-on,No reason,eligible
3736,3246,2024-05-26,33,1,new,Changed mind,needs_review
3737,6570,2025-07-05,34,1,new,Defective,needs_review
3738,4492,2025-08-18,17,1,new,Too large,eligible
3739,12585,2025-01-21,39,1,new,Changed mind,ineligible
3740,7552,2025-10-31,38,1,new,Too small,ineligible
3741,11688,2024-12-12,24,1,new,Changed mind,eligible
3742,14024,2024-09-06,45,1,new,No reason,ineligible
3743,5760,2024-01-25,4,0,new,Changed mind,needs_review
3744,13827,2024-08-06,58,1,new,Too large,ineligible
3745,6859,2024-06-06,59,1,tried-on,No reason,ineligible
3746,11167,2025-10-06,51,1,new,Too small,ineligible
3747,264,2025-02-19,53,1,damaged,Wrong item,ineligible
3748,5248,2025-01-09,51,1,tried-on,Defective,ineligible
3749,13719,2025-09-19,27,1,new,Defective,ineligible
3750,15370,2023-12-13,32,1,new,Changed mind,ineligible
3751,6375,2025-02-10,46,1,new,No reason,ineligible
3752,10922,2025-10-24,17,1,new,No reason,needs_review
3753,8792,2025-11-24,16,1,tried-on,Defective,eligible
3754,1708,2025-03-09,36,1,new,Defective,ineligible
3755,14171,2025-11-09,25,1,tried-on,Changed mind,eligible
3756,7150,2025-03-27,40,1,new,Wrong item,ineligible
3757,4510,2024-04-22,29,1,new,Too large,eligible
3758,12093,2024-05-26,15,1,new,No reason,eligible
3759,2114,2024-11-29,49,1,tried-on,Too large,ineligible
3760,2338,2024-03-08,58,1,new,No reason,ineligible
3761,6707,2025-03-16,2,1,new,No reason,eligible
3762,7165,2025-07-27,42,1,new,Changed mind,ineligible
3763,6333,2025-06-02,9,1,new,Too small,eligible
3764,2099,2023-12-25,24,1,new,Too large,ineligible
3765,4165,2024-07-23,19,1,new,Wrong item,eligible
3766,12927,2023-12-24,7,1,tried-on,No reason,eligible
3767,3876,2023-12-29,12,1,worn,No reason,ineligible
3768,4347,2025-01-10,44,0,worn,No reason,ineligible
3769,5219,2024-04-02,7,1,new,Changed mind,eligible
3770,10497,2025-02-18,59,1,worn,Wrong item,ineligible
3771,4419,2025-05-22,38,1,new,Too large,ineligible
3772,1196,2023-12-29,37,1,tried-on,Too large,ineligible
3773,14362,2025-08-02,47,1,new,Too small,ineligible
3774,8839,2025-10-22,33,1,tried-on,Wrong item,needs_review
3775,471,2024-06-09,51,1,new,Wrong item,ineligible
3776,1267,2024-02-21,59,1,tried-on,Too large,ineligible
3777,8258,2024-12-23,8,0,new,Wrong item,needs_review
3778,6462,2025-03-23,45,1,tried-on,Too small,ineligible
3779,12840,2024-01-05,15,1,new,Wrong item,eligible
3780,1544,2024-11-05,34,1,worn,Wrong item,ineligible
3781,3466,2025-10-08,12,1,damaged,Changed mind,ineligible
3782,389,2024-07-17,15,1,worn,Changed mind,ineligible
3783,4624,2024-11-27,38,1,tried-on,No reason,ineligible
3784,1935,2025-06-05,46,0,new,Too small,ineligible
3785,12532,2024-12-05,13,1,tried-on,Wrong item,eligible
3786,3433,2024-08-21,18,1,new,Defective,needs_review
3787,1564,2025-03-09,4,1,new,Changed mind,eligible
3788,10089,2025-02-04,26,1,new,Wrong item,eligible
3789,3718,2025-03-23,55,1,worn,Wrong item,ineligible
3790,10366,2025-03-06,23,1,new,No reason,ineligible
3791,9343,2025-07-29,32,1,tried-on,Too large,ineligible
3792,4826,2024-05-10,17,1,worn,Too large,ineligible
3793,6524,2025-03-21,48,1,worn,Wrong item,ineligible
3794,7791,2025-01-23,41,1,tried-on,Defective,eligible
3795,4256,2025-01-03,3,1,new,Defective,eligible
3796,13714,2024-09-06,50,1,new,Defective,ineligible
3797,438,2024-10-30,13,1,new,Changed mind,eligible
3798,4225,2025-03-10,31,1,tried-on,No reason,ineligible
3799,1795,2025-07-07,21,1,new,Changed mind,eligible
3800,12879,2024-08-28,42,1,new,Wrong item,ineligible
3801,15580,2025-06-24,35,1,tried-on,No reason,needs_review
3802,1888,2024-06-23,46,1,new,Wrong item,ineligible
3803,3534,2025-05-06,38,0,tried-on,Defective,ineligible
3804,2163,2025-10-04,45,1,new,Defective,ineligible
3805,7108,2025-06-14,47,1,tried-on,Changed mind,ineligible
3806,913,2025-06-30,32,1,tried-on,Too small,eligible
3807,13855,2025-02-04,1,1,tried-on,Wrong item,eligible
3808,8130,2024-11-22,3,0,new,Changed mind,needs_review
3809,412,2025-08-13,57,1,new,Too large,ineligible
3810,15802,2025-07-25,46,1,new,Wrong item,ineligible
3811,15547,2024-08-15,20,1,tried-on,Too large,eligible
3812,2891,2024-09-16,22,1,new,Wrong item,ineligible
3813,8197,2024-11-11,37,1,new,No reason,ineligible
3814,813,2025-01-30,57,1,new,Too small,ineligible
3815,5728,2025-04-13,27,1,tried-on,Wrong item,eligible
3816,12343,2024-01-21,42,1,new,No reason,ineligible
3817,5010,2025-02-04,8,1,new,Wrong item,eligible
3818,1516,2024-03-02,36,1,tried-on,Too large,needs_review
3819,9817,2025-09-25,17,1,tried-on,No reason,eligible
3820,1371,2025-11-23,51,1,new,Too small,ineligible
3821,14100,2025-06-15,54,1,new,Too large,ineligible
3822,9662,2024-12-14,3,1,new,Changed mind,eligible
3823,12203,2025-10-31,15,0,new,Too small,needs_review
3824,5015,2024-12-15,59,1,new,Defective,ineligible
3825,15718,2024-02-14,25,1,new,Too large,eligible
3826,5480,2024-03-07,27,1,tried-on,Changed mind,ineligible
3827,2741,2025-05-29,17,1,tried-on,Too large,eligible
3828,8067,2024-07-11,52,1,tried-on,Wrong item,ineligible
3829,104,2024-08-22,21,1,new,Wrong item,eligible
3830,15518,2024-06-18,8,1,damaged,Too large,ineligible
3831,11730,2025-08-29,31,0,tried-on,Too large,ineligible
3832,5523,2024-07-13,1,1,new,Defective,eligible
3833,15516,2025-07-04,2,1,new,Too small,eligible
3834,14089,2024-11-21,32,1,tried-on,Changed mind,ineligible
3835,6869,2024-09-26,4,1,tried-on,Wrong item,eligible
3836,5115,2024-07-25,45,1,new,Changed mind,ineligible
3837,7034,2024-12-08,53,1,tried-on,No reason,ineligible
3838,9594,2024-11-11,29,1,new,Defective,ineligible
3839,15737,2024-01-22,16,1,new,No reason,needs_review
3840,5931,2025-02-08,11,1,worn,Too small,ineligible
3841,4780,2025-09-04,4,1,tried-on,No reason,eligible
3842,12808,2023-12-18,30,0,new,Wrong item,needs_review
3843,1406,2025-04-06,6,1,tried-on,No reason,eligible
3844,1350,2025-09-12,58,0,new,Defective,ineligible
3845,9040,2024-10-04,47,1,new,Defective,ineligible
3846,2927,2023-12-11,1,1,new,Defective,ineligible
3847,14745,2025-06-10,37,0,damaged,Defective,ineligible
3848,15541,2025-07-05,13,1,new,Defective,ineligible
3849,13024,2024-11-09,21,1,tried-on,Too large,eligible
3850,8217,2025-07-02,8,1,new,Too small,eligible
3851,10241,2024-07-06,48,1,worn,Too large,ineligible
3852,14918,2025-06-13,35,1,new,Too small,ineligible
3853,11735,2025-01-31,22,0,new,Wrong item,needs_review
3854,6116,2024-03-01,3,1,new,Changed mind,eligible
3855,13151,2025-06-23,28,0,worn,Too large,ineligible
3856,4237,2025-12-21,51,1,new,Too large,ineligible
3857,532,2024-06-27,10,1,new,Wrong item,eligible
3858,13424,2025-12-11,56,1,new,Wrong item,ineligible
3859,6426,2024-08-15,50,1,tried-on,Too large,ineligible
3860,11011,2024-01-21,19,1,new,Too small,ineligible
3861,3758,2024-09-11,57,1,worn,Too large,ineligible
3862,1084,2025-03-24,48,1,tried-on,Changed mind,ineligible
3863,8690,2025-06-04,22,1,new,Too large,eligible
3864,3909,2024-09-13,20,1,new,Changed mind,needs_review
3865,8898,2025-10-22,45,1,new,Too large,ineligible
3866,12688,2025-01-31,34,1,new,Too small,needs_review
3867,550,2025-06-02,20,1,new,Wrong item,ineligible
3868,818,2024-10-01,26,1,new,Changed mind,ineligible
3869,13683,2025-01-03,26,1,new,Too small,eligible
3870,1873,2025-03-07,60,1,new,Too large,ineligible
3871,13675,2024-02-05,29,1,tried-on,Too small,eligible
3872,15475,2024-01-16,47,0,new,Defective,needs_review
3873,8086,2024-06-08,41,0,new,Changed mind,ineligible
3874,2351,2025-09-06,38,1,tried-on,No reason,ineligible
3875,15472,2024-03-25,17,1,worn,Too large,ineligible
3876,518,2024-11-09,41,1,new,No reason,ineligible
3877,5035,2024-03-07,51,1,new,Wrong item,ineligible
3878,5323,2025-12-01,57,1,tried-on,Changed mind,eligible
3879,8230,2025-05-08,5,1,new,Changed mind,eligible
3880,1049,2025-11-29,27,1,tried-on,Wrong item,eligible
3881,4272,2023-12-25,33,1,new,No reason,needs_review
3882,1511,2025-10-14,7,1,new,Changed mind,ineligible
3883,14143,2025-03-30,52,1,tried-on,Too large,ineligible
3884,2842,2025-01-18,24,1,new,Too large,ineligible
3885,14401,2025-03-04,16,1,tried-on,Changed mind,needs_review
3886,3799,2023-11-27,5,1,new,Changed mind,eligible
3887,13613,2024-12-19,36,1,tried-on,Defective,needs_review
3888,13900,2024-01-05,24,1,new,Too large,eligible
3889,5800,2025-11-16,8,1,damaged,No reason,ineligible
3890,9879,2025-09-13,42,1,new,Defective,ineligible
3891,10164,2024-07-18,44,1,new,Wrong item,ineligible
3892,5188,2025-03-07,43,0,new,Too small,ineligible
3893,7212,2024-11-21,54,0,tried-on,Defective,ineligible
3894,10877,2024-01-31,26,1,worn,Too small,ineligible
3895,12743,2024-08-11,20,1,tried-on,Too small,eligible
3896,2014,2024-09-30,21,1,new,No reason,eligible
3897,980,2025-04-23,49,1,new,Defective,ineligible
3898,9033,2024-04-18,26,1,new,Wrong item,eligible
3899,7557,2025-01-05,51,1,new,No reason,ineligible
3900,1705,2025-07-21,47,1,new,Changed mind,ineligible
3901,4513,2024-11-16,27,1,tried-on,Too large,eligible
3902,6338,2025-11-06,30,1,new,Wrong item,eligible
3903,4590,2024-05-16,43,1,tried-on,Too small,ineligible
3904,10424,2024-05-15,47,1,new,Changed mind,ineligible
3905,7413,2024-10-03,52,1,new,No reason,ineligible
3906,10435,2025-11-01,54,1,worn,No reason,ineligible
3907,840,2024-01-11,45,1,new,Too small,ineligible
3908,13701,2023-12-21,13,1,worn,Defective,ineligible
3909,11380,2024-09-11,23,1,new,Wrong item,ineligible
3910,3530,2025-10-14,59,0,damaged,Wrong item,ineligible
3911,5345,2024-09-02,49,0,tried-on,Wrong item,ineligible
3912,11329,2024-10-23,47,1,new,Changed mind,ineligible
3913,14177,2024-11-28,30,1,tried-on,Defective,eligible
3914,10074,2024-02-16,14,1,new,Too small,ineligible
3915,6970,2025-06-27,12,1,worn,No reason,ineligible
