order_id,customer_id,order_date,channel,payment_method,total_value
7279,651,2025-07-09,online,paypal,155.47
7280,1011,2025-03-09,store,applepay,167.09
7281,1103,2024-09-05,store,applepay,81.56
7282,379,2025-01-13,store,paypal,180.48
7283,1379,2024-12-08,store,applepay,181.06
7284,1378,2024-06-21,store,card,59.71
7285,916,2025-02-01,online,card,22.59
7286,224,2025-10-17,store,card,27.67
7287,677,2025-06-19,online,applepay,1552.51
7288,406,2025-03-07,online,paypal,6116.65
7289,346,2025-04-07,store,card,205.95
7290,780,2023-11-26,online,giftcard,2132.13
7291,861,2024-07-31,online,card,91.61
7292,156,2024-02-26,online,paypal,80.55
7293,1079,2024-04-22,online,card,171.27
7294,1355,2025-06-16,online,card,126.4
7295,774,2025-01-13,store,card,181.17
7296,284,2025-01-02,online,giftcard,16.79
7297,1254,2024-07-19,store,paypal,154.46
7298,743,2025-06-22,store,giftcard,245.21
7299,934,2024-12-09,online,giftcard,2291.59
7300,770,2023-12-14,store,card,5597.44
7301,303,2024-09-30,store,applepay,158.85
7302,1296,2024-06-19,store,paypal,5159.32
7303,1305,2024-03-20,store,giftcard,59.55
7304,329,2025-08-02,store,paypal,1003.89
7305,322,2025-05-27,store,card,124.09
7306,770,2024-06-02,online,paypal,140.58
7307,431,2024-09-28,online,giftcard,3749.09
7308,1267,2024-06-24,online,paypal,162.17
7309,346,2024-07-08,store,card,79.15
7310,1289,2025-06-06,store,paypal,128.37
7311,1440,2025-08-02,online,card,2488.2
7312,1279,2024-05-19,store,giftcard,54.28
7313,876,2024-06-30,store,applepay,1119.88
7314,46,2025-03-27,online,card,1891.28
7315,1286,2025-02-08,online,paypal,25.17
7316,525,2025-02-18,online,applepay,2125.81
7317,976,2024-10-07,store,applepay,101.54
7318,79,2023-12-30,store,card,1069.73
7319,937,2024-03-28,store,giftcard,149.16
7320,660,2025-09-23,store,paypal,261.52
7321,656,2025-09-24,online,applepay,241.03
7322,333,2025-06-10,online,card,75.54
7323,1006,2025-01-14,online,paypal,4991.21
7324,244,2025-08-14,online,applepay,150.85
7325,25,2025-02-20,store,giftcard,129.13
7326,266,2024-08-02,online,card,139.65
7327,921,2024-12-29,online,giftcard,85.53
7328,697,2024-08-11,online,paypal,3278.66
7329,401,2024-12-05,store,giftcard,300.0
7330,1122,2025-04-28,store,applepay,27.27
7331,928,2025-06-16,store,applepay,29.6
7332,1339,2024-07-25,store,paypal,22.37
7333,1249,2024-09-26,store,applepay,1670.26
7334,567,2024-12-31,online,card,642.43
7335,993,2025-02-14,online,card,82.59
7336,558,2025-02-24,store,card,171.67
7337,420,2024-04-13,online,applepay,2303.36
7338,417,2025-02-13,store,card,2778.46
7339,486,2025-04-24,store,applepay,157.93
7340,1165,2025-03-07,online,card,58.54
7341,435,2024-05-12,online,card,160.15
7342,1336,2024-12-26,online,applepay,7192.2
7343,987,2023-11-18,online,card,228.98
7344,1425,2025-06-06,store,applepay,148.03
7345,1048,2024-10-02,store,giftcard,158.82
7346,1447,2025-05-16,store,giftcard,22.06
7347,243,2024-11-26,store,applepay,27.09
7348,270,2025-09-21,store,giftcard,1919.27
7349,831,2025-10-15,store,card,62.92
7350,1418,2024-11-22,online,giftcard,38.86
7351,1252,2025-01-10,online,paypal,26.37
7352,87,2025-02-22,store,paypal,963.72
7353,296,2025-07-13,store,card,75.74
7354,580,2025-06-01,store,applepay,110.6
7355,333,2024-01-15,online,card,3750.54
7356,957,2024-10-22,online,paypal,3430.99
7357,492,2023-12-15,store,giftcard,5336.21
7358,731,2024-04-05,online,giftcard,1644.3
7359,347,2024-06-11,store,paypal,46.83
7360,1266,2024-03-13,online,card,227.59
7361,308,2024-04-03,online,card,53.51
7362,1247,2025-10-03,store,card,3394.55
7363,1002,2024-12-24,online,giftcard,3552.34
7364,94,2024-05-26,online,card,113.01
7365,746,2024-07-15,store,applepay,4170.53
7366,379,2024-11-16,online,applepay,3601.29
7367,173,2025-08-21,online,card,108.91
7368,1462,2025-03-05,store,paypal,78.72
7369,869,2024-01-15,online,paypal,663.02
7370,751,2024-04-27,online,applepay,44.23
7371,213,2025-03-15,online,paypal,60.01
7372,146,2025-08-27,online,paypal,217.23
7373,542,2024-04-11,online,giftcard,87.45
7374,746,2024-04-25,store,card,2329.51
7375,166,2024-11-26,online,giftcard,100.19
7376,918,2025-05-19,online,applepay,95.13
7377,51,2024-02-23,online,paypal,4283.61
7378,518,2024-04-07,store,card,136.82
7379,537,2024-04-05,store,paypal,73.46
7380,431,2024-03-13,store,card,75.17
7381,276,2025-02-01,store,paypal,4482.88
7382,923,2025-05-23,store,giftcard,877.26
7383,432,2024-09-23,online,paypal,20.02
7384,1272,2023-11-18,online,applepay,97.52
7385,2,2025-06-29,store,applepay,3068.23
7386,301,2025-06-25,online,card,810.31
7387,1158,2025-02-16,store,applepay,124.12
7388,175,2025-04-06,online,giftcard,253.16
7389,562,2024-04-01,online,giftcard,244.16
7390,716,2025-05-04,store,giftcard,225.66
7391,372,2025-09-19,online,applepay,134.63
7392,152,2025-11-05,store,paypal,55.96
7393,150,2025-05-16,store,card,170.3
7394,50,2025-06-11,store,giftcard,109.24
7395,263,2025-05-21,online,paypal,51.81
7396,1273,2024-11-23,online,giftcard,2138.44
7397,586,2024-04-22,online,card,3225.55
7398,1206,2024-11-27,store,giftcard,172.14
7399,1240,2024-03-01,store,paypal,232.84
7400,494,2024-12-11,online,giftcard,230.9
7401,597,2024-05-03,online,giftcard,201.27
7402,132,2025-01-06,store,applepay,231.4
7403,1225,2024-01-28,store,paypal,84.38
7404,413,2024-04-09,online,card,141.7
7405,457,2025-10-23,online,giftcard,10708.51
7406,299,2024-02-19,online,applepay,161.18
7407,1268,2025-02-27,store,giftcard,28.5
7408,1133,2025-08-16,store,paypal,1482.23
7409,1138,2024-10-20,store,giftcard,2448.57
7410,364,2025-09-25,store,applepay,66.1
7411,244,2024-09-23,store,applepay,1924.77
7412,717,2024-03-04,online,giftcard,92.15
7413,1418,2025-09-01,online,applepay,68.9
7414,169,2024-04-22,store,applepay,439.65
7415,288,2024-10-09,online,giftcard,132.67
7416,1385,2025-09-16,online,applepay,32.18
7417,826,2024-04-20,store,card,177.09
7418,1156,2025-03-21,online,giftcard,144.49
7419,282,2024-03-11,online,applepay,1309.85
7420,1358,2024-08-06,store,giftcard,93.79
7421,666,2024-07-29,online,giftcard,58.06
7422,657,2025-04-15,online,card,92.42
7423,427,2024-09-16,online,applepay,3156.05
7424,987,2023-12-24,store,card,1454.06
7425,1352,2025-05-08,store,giftcard,72.05
7426,456,2024-10-08,online,giftcard,3416.91
7427,760,2024-01-28,store,paypal,92.32
7428,804,2025-07-01,store,card,2161.07
7429,812,2025-04-08,store,card,61.6
7430,718,2024-11-24,store,card,186.0
7431,230,2024-02-02,store,card,49.13
7432,613,2025-02-24,store,giftcard,26.78
7433,525,2024-04-09,online,giftcard,262.34
7434,232,2024-12-01,store,applepay,2475.08
7435,288,2023-12-08,store,paypal,6860.74
7436,226,2025-04-08,store,giftcard,1107.48
7437,569,2025-08-30,online,card,236.11
7438,841,2025-09-12,online,giftcard,96.76
7439,717,2023-11-13,store,paypal,164.9
7440,348,2025-04-12,online,paypal,3107.87
7441,828,2024-02-12,store,giftcard,141.79
7442,959,2024-05-14,online,giftcard,62.23
7443,1376,2025-07-23,store,paypal,31.8
7444,358,2023-12-06,store,card,88.25
7445,1052,2024-06-13,online,giftcard,56.57
7446,2,2024-04-15,online,giftcard,64.64
7447,1313,2024-08-16,store,applepay,90.84
7448,997,2025-07-24,online,paypal,178.44
7449,242,2024-02-12,store,card,73.78
7450,61,2025-08-21,store,giftcard,700.0
7451,850,2023-12-13,online,paypal,213.16
7452,589,2024-07-14,store,applepay,111.18
7453,435,2025-11-07,online,paypal,180.64
7454,583,2024-01-16,online,giftcard,273.78
7455,196,2024-09-22,store,card,218.25
7456,975,2024-12-28,online,applepay,15.26
7457,256,2025-04-27,online,applepay,187.59
7458,564,2025-08-24,store,card,33.35
7459,637,2024-05-09,store,applepay,75.36
7460,1078,2024-05-12,store,applepay,3603.12
7461,1466,2024-06-28,online,card,192.8
7462,1369,2025-08-26,store,card,188.57
7463,31,2024-07-23,store,paypal,165.56
7464,899,2025-04-24,online,applepay,873.7
7465,761,2025-02-27,online,applepay,93.16
7466,2,2025-05-23,online,card,71.6
7467,1312,2024-11-18,online,paypal,97.15
7468,1346,2024-03-13,online,card,195.5
7469,1437,2025-07-18,store,paypal,88.71
7470,312,2024-11-08,store,paypal,1689.92
7471,773,2024-05-22,online,applepay,107.91
7472,1345,2025-03-06,online,giftcard,89.34
7473,238,2024-02-26,online,card,93.38
7474,1362,2025-05-09,online,giftcard,5857.43
7475,9,2025-11-01,store,paypal,1362.02
7476,773,2023-11-22,online,card,210.99
7477,1323,2024-06-04,store,card,27.25
7478,927,2024-08-22,online,card,3610.95
7479,44,2024-09-09,store,card,223.87
7480,208,2024-03-05,online,applepay,78.22
7481,521,2025-08-17,online,paypal,4389.52
7482,52,2025-10-23,store,card,11.27
7483,976,2023-12-15,store,applepay,187.09
7484,521,2024-11-16,store,card,1099.88
7485,1459,2025-07-25,online,paypal,375.42
7486,616,2024-01-22,online,card,2806.49
7487,1192,2024-12-08,online,giftcard,736.28
7488,791,2024-09-13,store,card,90.26
7489,127,2024-01-20,store,giftcard,176.5
7490,422,2025-06-05,store,giftcard,326.54
7491,500,2025-07-02,store,card,109.42
7492,61,2025-09-13,store,applepay,2764.22
7493,1014,2024-10-10,store,giftcard,122.93
7494,1452,2025-03-27,store,paypal,129.34
7495,1162,2025-01-21,store,card,1481.03
7496,23,2025-11-08,online,applepay,252.05
7497,887,2025-02-09,online,giftcard,86.22
7498,366,2025-10-28,online,applepay,107.73
7499,424,2025-05-12,online,paypal,3496.45
7500,584,2025-07-27,online,giftcard,2758.38
7501,864,2024-04-17,store,card,99.63
7502,155,2024-05-21,online,paypal,4377.11
7503,454,2024-04-21,online,card,232.24
7504,1347,2025-04-26,store,applepay,1581.44
7505,142,2023-12-24,store,applepay,220.08
7506,252,2025-05-28,store,card,63.47
7507,720,2024-10-21,store,applepay,2446.56
7508,1088,2023-12-21,store,card,3828.85
7509,1064,2024-10-19,store,applepay,3972.62
7510,1287,2025-10-01,store,applepay,28.21
7511,1461,2023-12-12,online,giftcard,66.38
7512,1244,2024-03-29,store,applepay,2356.68
7513,875,2024-06-01,online,giftcard,158.28
7514,349,2025-04-17,online,card,217.44
7515,975,2025-02-15,online,paypal,52.43
7516,583,2024-09-28,store,paypal,164.63
7517,301,2025-09-14,online,applepay,6039.34
7518,961,2025-04-09,store,paypal,237.47
7519,768,2025-03-12,online,giftcard,76.17
7520,452,2024-12-17,store,card,1465.12
7521,687,2025-09-02,store,paypal,71.49
7522,198,2024-03-10,store,applepay,3668.79
7523,1396,2024-07-21,online,giftcard,73.37
7524,1417,2025-09-04,online,giftcard,74.04
7525,1052,2024-07-29,store,applepay,181.71
7526,303,2025-03-27,online,card,1994.76
7527,528,2025-01-14,online,card,40.26
7528,1072,2025-03-04,online,giftcard,159.07
7529,1186,2024-09-11,online,giftcard,77.56
7530,1180,2024-07-04,store,paypal,46.63
7531,1059,2025-02-12,online,giftcard,223.57
7532,289,2024-10-24,online,applepay,132.99
7533,428,2025-03-24,store,applepay,109.71
7534,627,2025-02-13,store,applepay,95.55
7535,1464,2024-04-09,store,giftcard,134.12
7536,517,2024-03-11,online,giftcard,17.07
7537,582,2024-10-22,online,card,145.63
7538,1005,2025-07-30,online,applepay,15.94
7539,486,2024-03-23,store,card,17.2
7540,1333,2024-06-17,store,giftcard,164.66
7541,352,2024-07-04,store,paypal,1307.95
7542,172,2024-07-13,online,card,195.98
7543,941,2024-08-25,store,paypal,3113.91
7544,644,2023-11-25,online,paypal,4049.51
7545,1466,2025-02-28,store,giftcard,232.15
7546,1255,2025-10-25,store,giftcard,216.27
7547,367,2024-08-14,online,paypal,6.47
7548,708,2025-08-09,store,applepay,107.47
7549,647,2025-09-20,online,applepay,1242.07
7550,49,2025-01-22,online,card,69.19
7551,811,2025-06-24,store,applepay,56.75
7552,750,2024-09-05,store,card,130.61
7553,732,2025-06-10,online,giftcard,220.78
7554,1088,2024-02-02,store,card,132.15
7555,1246,2023-12-23,online,paypal,776.12
7556,823,2024-12-27,store,paypal,22.28
7557,369,2024-09-27,store,paypal,114.3
7558,408,2024-12-27,store,giftcard,20.0
7559,1359,2024-10-19,online,card,265.29
7560,942,2024-10-17,online,applepay,124.72
7561,628,2023-12-15,store,paypal,177.01
7562,1437,2025-04-26,online,applepay,68.12
7563,12,2025-03-09,online,giftcard,2153.85
7564,356,2024-10-03,online,giftcard,3539.03
7565,1092,2024-01-10,online,giftcard,76.42
7566,246,2024-09-04,online,applepay,180.57
7567,1373,2025-11-02,online,paypal,3668.0
7568,477,2025-02-27,online,paypal,620.38
7569,662,2024-04-18,online,paypal,94.86
7570,466,2024-01-20,store,giftcard,76.21
7571,1183,2024-05-04,online,applepay,20.38
7572,45,2025-10-28,online,card,4620.77
7573,1225,2025-01-02,store,paypal,2459.07
7574,1273,2025-02-02,store,card,1846.11
7575,173,2025-09-05,online,applepay,184.4
7576,38,2024-02-10,store,applepay,3319.67
7577,569,2025-11-07,online,giftcard,2144.33
7578,1478,2024-06-28,store,card,84.45
7579,1299,2023-11-28,store,applepay,2247.34
7580,1074,2024-10-04,online,giftcard,1572.29
7581,164,2024-11-16,online,paypal,3850.64
7582,100,2023-11-21,online,giftcard,95.58
7583,358,2024-04-15,online,giftcard,161.96
7584,1347,2024-09-18,store,card,61.45
7585,871,2024-09-17,store,giftcard,200.57
7586,1365,2024-07-31,store,paypal,187.97
7587,44,2025-03-12,online,giftcard,176.65
7588,190,2024-07-06,online,paypal,89.96
7589,883,2025-05-16,online,card,9378.81
7590,1233,2024-05-04,online,card,82.05
7591,434,2025-02-14,store,giftcard,1287.37
7592,138,2025-10-24,online,giftcard,95.8
7593,769,2023-12-09,store,card,99.46
7594,631,2025-08-18,online,card,123.75
7595,809,2025-02-22,online,applepay,145.96
7596,964,2024-11-20,store,card,8961.45
7597,661,2024-08-26,online,card,3206.39
7598,1214,2024-06-21,store,giftcard,500.0
7599,233,2025-06-19,store,applepay,140.14
7600,933,2025-05-03,online,paypal,173.86
7601,535,2024-07-19,store,paypal,166.61
7602,1291,2025-09-14,store,giftcard,822.51
7603,1227,2025-06-12,online,applepay,4496.57
7604,95,2023-12-22,online,giftcard,2259.79
7605,343,2024-06-14,store,card,189.51
7606,1015,2025-10-26,online,giftcard,32.62
7607,271,2025-01-22,store,applepay,4571.02
7608,171,2024-08-09,online,giftcard,38.33
7609,803,2025-10-21,online,applepay,97.51
7610,676,2025-09-01,online,paypal,70.76
7611,1489,2024-10-15,online,applepay,58.99
7612,209,2024-07-30,store,paypal,159.01
7613,22,2023-12-01,store,applepay,35.32
7614,1010,2025-11-01,online,paypal,214.94
7615,672,2024-05-18,online,giftcard,221.57
7616,1396,2023-11-17,store,applepay,142.55
7617,240,2024-03-15,store,giftcard,33.25
7618,634,2024-02-16,online,card,190.66
7619,1168,2024-07-07,online,paypal,2416.22
7620,594,2024-01-31,online,applepay,636.64
7621,643,2024-07-02,store,paypal,805.13
7622,753,2024-06-03,online,giftcard,2058.89
7623,466,2024-03-30,online,giftcard,63.98
7624,316,2025-01-10,store,paypal,208.95
7625,158,2024-12-23,store,card,1392.9
7626,1472,2025-08-01,store,applepay,858.14
7627,45,2024-08-16,online,applepay,295.89
7628,282,2025-06-06,online,giftcard,46.31
7629,1018,2024-05-08,store,paypal,392.64
7630,850,2023-12-30,online,card,158.23
7631,399,2025-09-03,online,card,105.5
7632,686,2025-03-30,store,paypal,195.21
7633,304,2024-03-04,online,giftcard,99.97
7634,1447,2025-01-23,online,card,86.4
7635,608,2025-11-06,store,applepay,131.05
7636,732,2025-07-15,store,applepay,31.63
7637,1478,2024-10-04,store,card,161.03
7638,688,2024-02-18,store,paypal,108.63
7639,782,2024-06-17,store,applepay,85.33
7640,704,2025-10-10,online,paypal,107.9
7641,1090,2025-09-01,store,giftcard,1121.16
7642,504,2024-04-25,store,card,1812.18
7643,1348,2025-03-26,store,card,88.89
7644,1122,2023-12-08,online,applepay,140.59
7645,1387,2025-05-11,store,applepay,5132.92
7646,1161,2024-05-24,store,paypal,4025.21
7647,1061,2025-02-03,store,giftcard,99.32
7648,416,2025-02-03,store,paypal,195.03
7649,563,2024-11-03,online,applepay,1933.14
7650,276,2025-02-16,online,paypal,1388.82
7651,894,2024-04-12,online,card,161.11
7652,701,2025-03-07,online,paypal,99.68
7653,20,2025-03-26,online,applepay,214.06
7654,1008,2025-07-23,online,card,44.1
7655,1141,2025-04-12,online,card,74.91
7656,332,2024-03-22,online,giftcard,66.26
7657,1029,2025-06-21,online,giftcard,158.08
7658,1313,2024-04-14,store,card,118.4
7659,1293,2025-02-19,store,paypal,1852.86
7660,80,2024-09-14,store,paypal,107.32
7661,1385,2024-01-04,store,paypal,96.59
7662,1017,2024-01-18,store,card,27.84
7663,34,2024-03-23,online,paypal,3131.36
7664,1041,2024-02-07,store,giftcard,4252.56
7665,538,2025-07-28,online,applepay,89.54
7666,80,2025-06-09,online,card,88.6
7667,1236,2025-09-09,store,giftcard,170.12
7668,228,2025-04-28,store,paypal,10.0
7669,1242,2023-12-21,online,applepay,72.81
7670,598,2024-12-07,store,giftcard,4065.68
7671,1439,2025-08-23,online,applepay,1524.68
7672,101,2025-09-23,store,applepay,2056.11
7673,879,2024-08-19,online,paypal,16.56
7674,1095,2024-02-09,online,card,1267.42
7675,388,2025-10-14,store,card,260.85
7676,1046,2024-07-17,online,card,47.72
7677,98,2025-04-03,store,giftcard,2490.85
7678,139,2025-08-19,online,giftcard,4446.02
7679,768,2024-05-18,store,card,48.15
7680,1210,2025-10-17,store,applepay,12730.46
7681,720,2025-11-07,online,card,119.66
7682,416,2024-03-13,online,applepay,125.91
7683,1126,2025-04-11,online,giftcard,5698.15
7684,913,2024-07-10,online,paypal,187.64
7685,862,2024-01-14,store,applepay,2136.15
7686,1240,2025-05-08,online,giftcard,744.41
7687,306,2025-10-05,store,card,197.82
7688,141,2025-08-10,online,paypal,88.89
7689,1310,2024-06-02,online,card,3622.11
7690,76,2025-10-24,store,giftcard,204.79
7691,260,2025-05-16,store,applepay,155.52
7692,879,2023-11-16,store,applepay,48.82
7693,565,2025-02-07,store,paypal,102.26
7694,1224,2025-08-17,store,paypal,249.88
7695,172,2024-01-24,store,paypal,54.43
7696,1371,2025-06-21,online,giftcard,209.78
7697,432,2025-09-18,online,paypal,2298.87
7698,1186,2023-11-11,online,applepay,3938.29
7699,371,2025-04-08,online,card,164.53
7700,11,2025-09-17,store,giftcard,255.92
7701,121,2024-04-05,online,giftcard,4019.12
7702,1066,2024-11-28,online,paypal,17.22
7703,1148,2024-02-16,online,applepay,191.71
7704,226,2024-02-08,store,paypal,64.74
7705,1235,2025-08-29,store,paypal,3363.65
7706,748,2025-03-06,store,card,164.64
7707,753,2024-03-16,store,giftcard,234.21
7708,39,2025-01-10,online,applepay,193.7
7709,166,2025-01-20,online,giftcard,14.53
7710,73,2023-12-07,online,card,166.89
7711,268,2023-12-09,online,card,123.74
7712,482,2024-12-24,store,giftcard,108.23
7713,560,2025-04-22,online,paypal,100.16
7714,1069,2023-12-21,store,paypal,88.76
7715,1459,2024-01-04,online,giftcard,267.72
7716,199,2025-03-06,online,paypal,105.0
7717,990,2025-02-15,online,paypal,36.44
7718,130,2024-12-05,store,giftcard,779.88
7719,303,2024-10-30,store,card,49.69
7720,1230,2024-06-24,store,paypal,46.21
7721,781,2025-09-27,online,applepay,40.56
7722,511,2024-12-21,store,paypal,64.04
7723,1447,2025-05-07,online,card,84.44
7724,933,2025-09-21,store,card,3065.3
7725,623,2024-01-09,online,giftcard,1031.4
7726,857,2025-03-04,online,card,82.09
7727,1187,2025-10-31,online,paypal,161.22
7728,145,2025-05-23,online,giftcard,260.88
7729,328,2025-10-19,store,paypal,61.7
7730,1176,2024-05-10,store,applepay,126.92
7731,284,2024-11-08,online,card,103.14
7732,1466,2025-02-16,store,card,71.42
7733,115,2023-12-16,online,card,6592.33
7734,1099,2025-01-03,online,paypal,790.45
7735,1484,2024-12-09,online,card,71.46
7736,1456,2024-02-20,online,card,127.41
7737,1251,2024-11-29,online,giftcard,86.53
7738,864,2025-04-06,store,card,75.24
7739,712,2024-03-21,store,card,75.31
7740,601,2024-04-08,online,applepay,30.09
7741,1335,2025-06-27,store,card,11.58
7742,509,2025-06-21,online,applepay,44.55
7743,15,2025-02-20,store,card,900.38
7744,370,2025-02-23,online,giftcard,2722.83
7745,1033,2025-01-10,online,card,207.29
7746,1291,2024-12-04,store,card,256.51
7747,495,2024-12-03,store,applepay,100.57
7748,999,2024-11-16,store,applepay,201.01
7749,879,2024-12-13,online,paypal,181.46
7750,650,2025-09-05,online,paypal,320.31
